geneID	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
AT1G303601	1.60320384117297e-34	0.521259452951989	0.644	0.499	3.65065546673496e-30	6	AT1G30360
AT4G350401	1.38513445511527e-33	0.620490551712244	0.478	0.334	3.15408966774298e-29	6	AT4G35040
AT4G27960	3.95790447615394e-33	0.640409448692319	0.58	0.49	9.01254428265014e-29	6	AT4G27960
AT2G319402	3.24942607242685e-32	0.257245969814426	0.263	0.105	7.39926810952317e-28	6	AT2G31940
AT1G334701	3.73289209909607e-32	0.509743791467601	0.453	0.27	8.50016859885166e-28	6	AT1G33470
AT1G793402	2.29811418381557e-31	0.462307153365115	0.711	0.625	5.23303580796644e-27	6	AT1G79340
AT1G762001	3.18437507088191e-31	0.337056459856495	0.792	0.786	7.25114047390521e-27	6	AT1G76200
AT5G443502	1.14638153167628e-30	0.580436065399717	0.32	0.159	2.61042538578006e-26	6	AT5G44350
AT1G506301	1.87727115669229e-30	0.545182528628485	0.485	0.342	4.27473415090401e-26	6	AT1G50630
AT4G348702	3.41138766391968e-28	0.397473568590738	0.835	0.759	7.7680708495115e-24	6	AT4G34870
AT3G59910	6.63423870433668e-28	0.413215647472729	0.351	0.203	1.51068249536451e-23	6	AT3G59910
AT5G436002	9.45275379826261e-28	0.504398229250977	0.473	0.328	2.15248656740238e-23	6	AT5G43600
AT2G263801	1.08619601398378e-27	0.54552592643024	0.279	0.134	2.47337694344246e-23	6	AT2G26380
AT4G37470	1.52800159779908e-26	0.44328973847451	0.453	0.299	3.47941243834828e-22	6	AT4G37470
AT5G13440	2.19439877167378e-26	0.509924162708192	0.614	0.564	4.99686544297835e-22	6	AT5G13440
AT1G04410	1.03163242638202e-25	0.361790119908881	0.768	0.753	2.34913019811451e-21	6	AT1G04410
AT2G01630	2.67480925779604e-24	0.279238927606744	0.25	0.122	6.09080816092737e-20	6	AT2G01630
AT2G452903	1.06610349780445e-23	0.474701115913369	0.468	0.315	2.42762427485052e-19	6	AT2G45290
AT1G29850	3.94677284090796e-23	0.580587916713599	0.57	0.516	8.98719643603151e-19	6	AT1G29850
AT1G227401	7.22183291568025e-23	0.372424809311288	0.41	0.255	1.64448357322955e-18	6	AT1G22740
AT4G34700	9.25270535769839e-23	0.346099876037638	0.744	0.722	2.1069335370015e-18	6	AT4G34700
AT1G792301	1.01398939262463e-22	0.499028628694381	0.537	0.461	2.30895524594555e-18	6	AT1G79230
AT5G525101	1.08932657066232e-22	0.432074130214354	0.437	0.311	2.48050553405517e-18	6	AT5G52510
AT3G52090	7.77885868526662e-22	0.535184248904989	0.609	0.559	1.77132391122206e-17	6	AT3G52090
AT3G03100	1.13236996052437e-20	0.361371695863092	0.714	0.699	2.57851963711003e-16	6	AT3G03100
AT5G525601	1.40319355160474e-20	0.446409077058201	0.415	0.287	3.19521203635916e-16	6	AT5G52560
AT2G33040	1.65925523481325e-20	0.33655720425866	0.719	0.712	3.77829009519325e-16	6	AT2G33040
AT1G67350	1.90094011451596e-20	0.35158353164114	0.704	0.695	4.3286307347643e-16	6	AT1G67350
AT1G128401	2.11942124258316e-20	0.408650947109502	0.671	0.64	4.82613411148611e-16	6	AT1G12840
AT1G117401	2.37987162128837e-20	0.284823867283204	0.356	0.203	5.41920566883575e-16	6	AT1G11740
AT3G52730	2.57556856430327e-20	0.341528526221354	0.718	0.706	5.86482717777497e-16	6	AT3G52730
AT2G30990	9.89969519187455e-20	0.33603958275488	0.332	0.205	2.25425959214175e-15	6	AT2G30990
AT5G58900	1.10451533480976e-19	0.532000484694924	0.341	0.22	2.5150918688953e-15	6	AT5G58900
AT2G411401	4.04894518472548e-19	0.38383906043108	0.325	0.202	9.21985308013838e-15	6	AT2G41140
AT5G62575	2.33579518409321e-18	0.492913188782102	0.539	0.477	5.31883921369864e-14	6	AT5G62575
AT5G191103	8.18974771328896e-18	0.966766814377164	0.508	0.419	1.86488745179303e-13	6	AT5G19110
AT3G529202	9.08990194641212e-18	0.260498375684842	0.573	0.42	2.0698615722175e-13	6	AT3G52920
AT2G46505	3.12902284506544e-17	0.377950357929614	0.651	0.645	7.12509792049851e-13	6	AT2G46505
AT2G224602	3.19460680812247e-17	0.598390376361878	0.213	0.109	7.27443916277569e-13	6	AT2G22460
AT3G07568	3.91165468899033e-17	0.522565365025914	0.551	0.505	8.90722889229987e-13	6	AT3G07568
AT1G27970	8.64852264259965e-17	0.500321708271377	0.534	0.484	1.96935509094637e-12	6	AT1G27970
AT1G102002	1.10103785689512e-16	0.273909947925766	0.657	0.544	2.50717330393588e-12	6	AT1G10200
AT2G42210	2.17561196735453e-16	0.375022843192012	0.682	0.656	4.95408601086299e-12	6	AT2G42210
AT1G793101	1.04527762276237e-15	0.306293221622087	0.255	0.146	2.38020167479219e-11	6	AT1G79310
AT1G21080	1.63272400747877e-15	0.458560107973119	0.472	0.406	3.7178758374299e-11	6	AT1G21080
AT1G301102	2.43762944142915e-15	0.498045140917497	0.382	0.276	5.55072600107833e-11	6	AT1G30110
AT1G098401	3.91596630893533e-15	0.372097257617301	0.392	0.288	8.91704688207663e-11	6	AT1G09840
AT5G18800	4.91271041992252e-15	0.316020691815712	0.673	0.645	1.11867328972056e-10	6	AT5G18800
AT5G64870	5.23239597793702e-15	0.256052474428167	0.184	0.091	1.19146888813604e-10	6	AT5G64870
AT2G04240	1.03236781406849e-14	0.273878577647107	0.286	0.181	2.35080474941537e-10	6	AT2G04240
AT1G10030	4.89843355155235e-14	0.431866619415134	0.482	0.421	1.11542230402399e-09	6	AT1G10030
AT5G35590	1.88081701593302e-13	0.372624121603817	0.575	0.538	4.28280842698108e-09	6	AT5G35590
AT1G08200	5.34721223570783e-13	0.322734654052582	0.637	0.625	1.21761369819303e-08	6	AT1G08200
AT4G013301	6.00428831448993e-13	0.362939586375338	0.408	0.307	1.3672364920925e-08	6	AT4G01330
AT1G68020	6.16342203071105e-13	0.251847364639124	0.236	0.143	1.40347283061321e-08	6	AT1G68020
AT1G661802	6.62619222735089e-13	0.257767424246674	0.394	0.27	1.50885023209007e-08	6	AT1G66180
AT5G440701	6.99462327014034e-13	0.393146011587899	0.355	0.263	1.59274566484366e-08	6	AT5G44070
AT3G15500	8.75070306500069e-13	0.310815383783961	0.213	0.121	1.99262259493131e-08	6	AT3G15500
AT4G35260	1.31997555940146e-12	0.397624226348122	0.499	0.459	3.00571634631307e-08	6	AT4G35260
AT3G09810	1.35001897362605e-12	0.292147992184265	0.365	0.281	3.07412820484387e-08	6	AT3G09810
AT5G672601	1.9948365795822e-12	0.381322956669554	0.417	0.314	4.54244237536662e-08	6	AT5G67260
AT1G54290	2.16649679763829e-12	0.337013195214045	0.296	0.203	4.93332985790216e-08	6	AT1G54290
AT3G086901	2.51898702942272e-12	0.440994332391029	0.499	0.435	5.73598536469848e-08	6	AT3G08690
AT4G23710	3.93213946208869e-12	0.308917900222231	0.616	0.597	8.95387476912215e-08	6	AT4G23710
AT4G170501	5.9108084409044e-12	0.391851966496197	0.404	0.325	1.34595019007834e-07	6	AT4G17050
AT5G53160	8.34584945012847e-12	0.439577994311376	0.508	0.474	1.90043337828875e-07	6	AT5G53160
AT2G019101	1.14578847576743e-11	0.320777755755569	0.392	0.301	2.60907493817001e-07	6	AT2G01910
AT1G118401	1.22693612179756e-11	0.420579835566459	0.583	0.554	2.79385624294522e-07	6	AT1G11840
AT5G16120	7.5623817335256e-11	0.324598164202269	0.406	0.322	1.72202994454111e-06	6	AT5G16120
AT5G467101	1.79476465436551e-10	0.382790120136985	0.343	0.268	4.0868585944557e-06	6	AT5G46710
AT1G22520	1.89013717817785e-10	0.390330824799467	0.47	0.426	4.30403136842877e-06	6	AT1G22520
AT3G27240	2.89885745437326e-10	0.339309430940386	0.604	0.595	6.60098830935336e-06	6	AT3G27240
AT1G101401	3.18043652175876e-10	0.513351921015708	0.37	0.29	7.24217200369687e-06	6	AT1G10140
AT5G58060	5.98061242440436e-10	0.333144033144025	0.577	0.571	1.36184525516112e-05	6	AT5G58060
AT2G250801	6.08899692986092e-10	0.456077844372768	0.43	0.383	1.38652549089863e-05	6	AT2G25080
AT1G125001	7.53150403193273e-10	0.285640960193573	0.368	0.297	1.7149987831114e-05	6	AT1G12500
AT5G377702	1.1708887804273e-09	0.262258286455969	0.683	0.641	2.66623084191101e-05	6	AT5G37770
AT5G675602	1.86702176583819e-09	0.35367631835857	0.47	0.434	4.25139526299013e-05	6	AT5G67560
AT1G55160	2.11580276648363e-09	0.327583685038568	0.427	0.375	4.81789447955988e-05	6	AT1G55160
AT1G31420	3.28541639378992e-09	0.292075565963344	0.373	0.3	7.48122167029903e-05	6	AT1G31420
AT1G778851	3.50846081449821e-09	0.333062253960023	0.269	0.175	7.98911612069388e-05	6	AT1G77885
AT5G60920	3.68486996950602e-09	0.268894230094473	0.547	0.513	8.39081740756216e-05	6	AT5G60920
AT3G15450	4.84940149533693e-09	0.357368531568682	0.757	0.725	0.000110425721450317	6	AT3G15450
AT1G02170	6.71089800229256e-09	0.299402005437236	0.367	0.308	0.000152813858410204	6	AT1G02170
AT2G33220	7.9478054418193e-09	0.311231646832781	0.611	0.619	0.000180979477715667	6	AT2G33220
AT1G17730	9.20899322453674e-09	0.255861966140977	0.358	0.295	0.000209697984715926	6	AT1G17730
AT5G56350	1.0251523622991e-08	0.329613984755733	0.434	0.375	0.000233437444419128	6	AT5G56350
AT5G045903	1.2109948694505e-08	0.313108239156692	0.568	0.511	0.000275755641722573	6	AT5G04590
AT4G34881	1.29796948887747e-08	0.362365060544694	0.552	0.495	0.000295560632312289	6	AT4G34881
AT1G72790	1.43281873543423e-08	0.313818305284721	0.368	0.31	0.000326267154245728	6	AT1G72790
AT2G250702	1.54716206609647e-08	0.320447173365902	0.489	0.448	0.000352304274070828	6	AT2G25070
AT1G53750	2.8933138869686e-08	0.360985820380621	0.547	0.538	0.000658836505201621	6	AT1G53750
AT1G05160	3.0242628860105e-08	0.265057178503472	0.205	0.138	0.000688654901773451	6	AT1G05160
AT1G274501	3.28874077488148e-08	0.275731297827336	0.657	0.636	0.000748879161848261	6	AT1G27450
AT5G646603	5.25321023752353e-08	0.364537629697809	0.36	0.305	0.00119620850318648	6	AT5G64660
AT1G369801	5.26009680534742e-08	0.277426342389646	0.637	0.645	0.00119777664354566	6	AT1G36980
AT5G20570	7.85053301055502e-08	0.311508196608766	0.611	0.605	0.00178764487183348	6	AT5G20570
AT2G20420	1.54252792526428e-07	0.304263387914216	0.537	0.547	0.00351249033861929	6	AT2G20420
AT5G39410	1.6988612358269e-07	0.296065442752306	0.306	0.242	0.00386847692010143	6	AT5G39410
AT4G34490	2.16319416359479e-07	0.333186510987735	0.487	0.466	0.00492580942992169	6	AT4G34490
AT4G198601	2.388641467905e-07	0.354815161479539	0.392	0.347	0.00543917548656647	6	AT4G19860
AT3G528802	2.46274387626916e-07	0.293765010388391	0.484	0.451	0.00560791408065251	6	AT3G52880
AT4G144101	2.4998699233978e-07	0.367751649492242	0.468	0.434	0.00569245380256912	6	AT4G14410
AT1G64520	5.0931563588949e-07	0.276860044448576	0.599	0.595	0.0115976263448396	6	AT1G64520
AT5G375402	8.13647763718579e-07	0.323141940187592	0.317	0.244	0.0185275732276358	6	AT5G37540
AT4G352301	9.55895583531158e-07	0.340609631720709	0.401	0.355	0.021766698332588	6	AT4G35230
AT1G68680	1.78733041387953e-06	0.281831757931195	0.423	0.389	0.0406993008544509	6	AT1G68680
AT4G22460	0	2.45312087255547	0.763	0.12	0	7	AT4G22460
AT3G01190	0	1.69761698360034	0.767	0.153	0	7	AT3G01190
AT2G15370	0	0.97020163717891	0.345	0.008	0	7	AT2G15370
AT3G14850	0	0.886369723837701	0.217	0.008	0	7	AT3G14850
AT4G37010	4.02353990272457e-282	1.38699810097106	0.482	0.071	9.16200271249413e-278	7	AT4G37010
AT3G27170	6.53224600198326e-273	0.395668622861749	0.228	0.013	1.48745773711161e-268	7	AT3G27170
AT5G48290	4.15152261834108e-261	0.452905989983856	0.159	0.005	9.45343215422448e-257	7	AT5G48290
AT5G18840	4.99976793165931e-259	0.581595495840091	0.208	0.011	1.13849715571814e-254	7	AT5G18840
AT2G43820	2.00366656375055e-251	1.21133463229906	0.461	0.071	4.56254913231637e-247	7	AT2G43820
AT1G12090	4.97243645651157e-242	2.6472219962821	0.876	0.421	1.13227350551225e-237	7	AT1G12090
AT5G64620	8.46986703339718e-239	1.08539317690271	0.385	0.052	1.92867342217487e-234	7	AT5G64620
AT4G30420	6.30220829823947e-232	0.896335108738	0.316	0.035	1.43507585159211e-227	7	AT4G30420
AT4G25560	7.36425716600647e-230	0.603813090404403	0.186	0.01	1.67691499927133e-225	7	AT4G25560
AT2G43150	8.13735349020112e-226	1.68852740287009	0.763	0.26	1.8529567632537e-221	7	AT2G43150
AT3G570201	8.1846265331683e-224	1.55216002464066	0.714	0.219	1.86372130786775e-219	7	AT3G57020
AT5G11420	1.15559208561829e-211	0.653826438418097	0.2	0.013	2.63139873816141e-207	7	AT5G11420
AT1G09750	6.35741110353987e-201	0.473486784352782	0.177	0.011	1.44764608238706e-196	7	AT1G09750
AT5G63600	2.12831064677481e-164	0.823267559275295	0.186	0.016	4.84637617377092e-160	7	AT5G63600
AT5G56870	5.65612586869368e-164	0.972815262039045	0.177	0.014	1.28795642156024e-159	7	AT5G56870
AT3G16240	1.48844438247258e-157	1.44439090062413	0.878	0.506	3.38933670332831e-153	7	AT3G16240
AT1G12845	4.81552637076226e-157	0.703270032426934	0.233	0.027	1.09654350988628e-152	7	AT1G12845
AT4G048401	5.534561324401e-155	0.975429149666681	0.385	0.075	1.26027495917935e-150	7	AT4G04840
AT3G265201	9.19106270521187e-149	1.41290509636972	0.898	0.529	2.0928968886038e-144	7	AT3G26520
AT5G404502	1.65970422399803e-148	1.25978713777457	0.737	0.307	3.77931248846592e-144	7	AT5G40450
AT3G136101	1.12097404781341e-138	0.999689276000249	0.318	0.058	2.55257000427591e-134	7	AT3G13610
AT5G59540	1.71190351296347e-132	0.574884908896096	0.203	0.024	3.89817548936913e-128	7	AT5G59540
AT2G221701	4.55857495173068e-131	1.09619818619128	0.883	0.709	1.03803310225859e-126	7	AT2G22170
AT5G618202	3.7955528913589e-129	1.23619101022547	0.802	0.518	8.64285348891336e-125	7	AT5G61820
AT3G099401	2.73926630836385e-124	1.26310947453669	0.716	0.379	6.23758331077533e-120	7	AT3G09940
AT5G441301	2.61253481107146e-121	1.51567577864462	0.36	0.085	5.94900301829082e-117	7	AT5G44130
AT4G37520	8.33519865959244e-119	1.09634205055703	0.602	0.24	1.8980080867758e-114	7	AT4G37520
AT3G21670	7.24029120784539e-109	0.272179114901803	0.122	0.01	1.64868671093847e-104	7	AT3G21670
AT3G058902	2.84789896268082e-99	0.818712378862558	0.936	0.828	6.48495072792049e-95	7	AT3G05890
AT1G69310	1.49148214054657e-93	0.290766400759254	0.201	0.033	3.39625398223858e-89	7	AT1G69310
AT4G128801	2.07643131661545e-93	1.18942615130153	0.613	0.309	4.72824175106503e-89	7	AT4G12880
AT1G34040	3.70865302862234e-93	0.289821210788292	0.157	0.02	8.44497381147594e-89	7	AT1G34040
AT5G26010	1.67646770714187e-83	0.318881429635257	0.201	0.036	3.81748461593275e-79	7	AT5G26010
AT1G79410	7.2277456117781e-81	0.705013890928568	0.339	0.103	1.64582995325799e-76	7	AT1G79410
AT2G371701	7.14211606753245e-77	0.99562919898894	0.772	0.5	1.62633124973781e-72	7	AT2G37170
AT5G479902	1.44974799068577e-75	1.03589269559093	0.435	0.161	3.30122114959057e-71	7	AT5G47990
AT3G05165	1.74639847436071e-75	0.829911128507081	0.456	0.193	3.97672396596677e-71	7	AT3G05165
AT1G30380	2.45086733297974e-75	0.482880244867835	0.182	0.034	5.58087000392818e-71	7	AT1G30380
AT1G790401	1.43460791525544e-72	1.45258327622778	0.39	0.147	3.26674568382817e-68	7	AT1G79040
AT1G67330	1.21330322709458e-67	0.370509434707108	0.284	0.077	2.76281277841708e-63	7	AT1G67330
AT3G56290	2.53787621179489e-65	0.868413216507234	0.399	0.164	5.77899792187815e-61	7	AT3G56290
AT3G027801	5.76586151138967e-64	0.622543543934981	0.83	0.755	1.31294432475854e-59	7	AT3G02780
AT3G20100	9.13335363833306e-64	0.633850555663723	0.323	0.111	2.07975595698482e-59	7	AT3G20100
AT5G28020	1.78849810611637e-63	0.906958269024837	0.555	0.317	4.07258903743759e-59	7	AT5G28020
AT4G148801	4.13752621905297e-61	0.668145683495849	0.822	0.752	9.42156095340553e-57	7	AT4G14880
AT4G293503	4.88519020293303e-61	0.529726414930699	0.889	0.828	1.11240666110988e-56	7	AT4G29350
AT1G08380	4.26287852638176e-60	0.351431837685752	0.122	0.019	9.7070006924239e-56	7	AT1G08380
AT1G227402	4.05026002800775e-59	0.83416207566703	0.488	0.253	9.22284710977644e-55	7	AT1G22740
AT1G492402	6.84080591282919e-59	0.607037441972085	0.88	0.815	1.55771991441033e-54	7	AT1G49240
AT1G64920	7.37277160513391e-58	0.624325660115158	0.247	0.074	1.67885382220504e-53	7	AT1G64920
AT2G27360	1.09367279636484e-57	0.397649088291092	0.182	0.041	2.49040232460238e-53	7	AT2G27360
AT5G61340	1.25973309850357e-57	0.642721826450148	0.346	0.127	2.86853823860248e-53	7	AT5G61340
AT1G19910	3.17570341229916e-57	0.574690687505972	0.804	0.772	7.23139424014642e-53	7	AT1G19910
AT1G53560	7.27623516279806e-57	0.758239738008319	0.44	0.206	1.65687150892075e-52	7	AT1G53560
AT4G302801	1.77341173951508e-54	1.01584476459498	0.403	0.172	4.03823587204979e-50	7	AT4G30280
AT1G65840	7.40321130940749e-54	0.980567494528733	0.576	0.392	1.68578524726518e-49	7	AT1G65840
AT5G609201	2.61685686413917e-53	0.850595246588666	0.647	0.509	5.95884476533132e-49	7	AT5G60920
AT3G23510	8.15639555467622e-53	0.352299385946767	0.201	0.052	1.85729283175532e-48	7	AT3G23510
AT5G03150	1.06859708058496e-52	0.419654087004959	0.263	0.084	2.43330241220002e-48	7	AT5G03150
AT3G136501	2.1805777498754e-52	0.627571090317574	0.246	0.074	4.96539359424127e-48	7	AT3G13650
AT2G02390	2.78759496141409e-51	0.886004385933406	0.636	0.521	6.34763248663603e-47	7	AT2G02390
AT4G18930	1.35898093389524e-50	0.878591211609224	0.629	0.487	3.09453548457285e-46	7	AT4G18930
AT2G229301	4.38529660722721e-48	0.515542500900992	0.228	0.069	9.98575890431708e-44	7	AT2G22930
AT1G20010	1.74757751682921e-47	1.02630090513042	0.435	0.235	3.9794087635718e-43	7	AT1G20010
AT5G67210	8.60245263815132e-47	0.380124473108111	0.138	0.029	1.95886449023344e-42	7	AT5G67210
AT5G36160	5.70717215308069e-45	0.495978448513798	0.33	0.138	1.299580170978e-40	7	AT5G36160
AT3G554401	6.88742724045788e-45	0.456349965446347	0.855	0.835	1.56833605692466e-40	7	AT3G55440
AT1G08500	1.75317077993708e-43	0.845942040688891	0.417	0.218	3.99214518299472e-39	7	AT1G08500
AT3G074601	3.72577904874387e-43	0.812886812306217	0.546	0.38	8.48397147189467e-39	7	AT3G07460
AT5G237502	7.00079363377594e-41	0.692653115444894	0.477	0.26	1.59415071834712e-36	7	AT5G23750
AT5G666902	1.19680939252869e-40	0.727035336107622	0.546	0.349	2.72525466772707e-36	7	AT5G66690
AT4G18760	9.3154153401823e-40	0.609527308557927	0.325	0.149	2.12121322711291e-35	7	AT4G18760
AT5G63800	4.59033675342339e-39	0.421035915682742	0.18	0.054	1.04526558212204e-34	7	AT5G63800
AT1G782601	5.1236845169738e-39	0.538551807354248	0.406	0.202	1.1667142013601e-34	7	AT1G78260
AT5G07820	2.1487503446945e-38	0.316020775732193	0.196	0.063	4.89291940990384e-34	7	AT5G07820
AT4G237101	3.50447404294045e-38	0.635210164938861	0.677	0.594	7.9800378431797e-34	7	AT4G23710
AT1G15640	6.54401782860862e-38	0.336871128104151	0.125	0.029	1.49013829975247e-33	7	AT1G15640
AT3G43960	9.60574571596633e-38	0.488340411823786	0.272	0.109	2.18732435698269e-33	7	AT3G43960
AT5G52250	1.10477033303689e-37	0.37256224194375	0.203	0.067	2.51567252535829e-33	7	AT5G52250
AT1G33800	3.51022853415182e-37	0.477791106615464	0.459	0.257	7.99314139511712e-33	7	AT1G33800
AT1G446081	7.82174981494392e-36	0.554177255839404	0.415	0.215	1.78109065036088e-31	7	AT1G44608
AT5G541603	1.20904998963203e-35	0.590059122045326	0.602	0.393	2.7531277313911e-31	7	AT5G54160
AT1G088901	1.38631678644214e-35	0.582056228828307	0.307	0.143	3.1567819544074e-31	7	AT1G08890
AT5G408901	4.51889579024849e-35	0.635056046574776	0.433	0.258	1.02899776039748e-30	7	AT5G40890
AT3G064201	9.16510057994089e-35	0.872441006205996	0.523	0.365	2.08698505305834e-30	7	AT3G06420
AT4G299051	2.90656740397116e-34	0.87043715510692	0.286	0.123	6.61854463558274e-30	7	AT4G29905
AT3G21750	3.47498489735153e-34	0.358971436784997	0.168	0.052	7.91288810975916e-30	7	AT3G21750
AT1G082001	3.41024876411456e-33	0.825746996412354	0.666	0.624	7.76547746076526e-29	7	AT1G08200
AT4G20780	8.68606534816503e-33	0.419004568573629	0.193	0.066	1.97790394043066e-28	7	AT4G20780
AT4G33666	3.38660963988561e-32	0.438692666201089	0.14	0.039	7.71164881098353e-28	7	AT4G33666
AT3G27390	1.34145451953042e-31	0.652500891911997	0.523	0.378	3.05462608642272e-27	7	AT3G27390
AT5G241653	1.63347996996797e-30	0.701488274874117	0.5	0.34	3.71959723961406e-26	7	AT5G24165
AT4G31470	2.74885250152098e-30	0.295259417290551	0.208	0.075	6.25941203121342e-26	7	AT4G31470
AT3G06770	4.82277052592271e-30	0.531632796666764	0.258	0.118	1.09819307645786e-25	7	AT3G06770
AT5G376001	8.12912234563301e-29	0.72077361415235	0.562	0.449	1.85108244932409e-24	7	AT5G37600
AT3G188201	2.92487482896148e-28	0.538181505533704	0.654	0.595	6.6602324730282e-24	7	AT3G18820
AT5G01210	1.61643554796953e-27	0.616868572577557	0.207	0.084	3.68078538628142e-23	7	AT5G01210
AT2G309303	2.39513793322919e-27	0.369801928257588	0.694	0.478	5.45396858775618e-23	7	AT2G30930
AT5G42860	8.49303259078208e-27	0.604286621194925	0.362	0.218	1.93394845124699e-22	7	AT5G42860
AT1G792701	1.36461366836e-26	0.447535491373045	0.352	0.2	3.10736178422257e-22	7	AT1G79270
AT1G095601	4.30984500184082e-26	0.342856815533512	0.753	0.679	9.81394805369172e-22	7	AT1G09560
AT5G206501	8.81903777925433e-26	0.557533241628443	0.65	0.632	2.008183092714e-21	7	AT5G20650
AT4G38550	1.20602464623699e-25	0.312981838885451	0.205	0.084	2.74623872194625e-21	7	AT4G38550
AT5G390501	7.79631506251303e-25	0.440280123362898	0.182	0.071	1.77529890288484e-20	7	AT5G39050
AT1G128402	1.23180512712661e-24	0.563918904742867	0.673	0.64	2.80494345498001e-20	7	AT1G12840
AT3G44510	2.04378110295925e-23	0.26393270922467	0.191	0.079	4.65389394954852e-19	7	AT3G44510
AT2G26690	2.12446119248473e-22	0.475545426716895	0.244	0.119	4.83761058140697e-18	7	AT2G26690
AT3G45650	5.46475315384151e-22	0.39230772242082	0.161	0.064	1.24437894066125e-17	7	AT3G45650
AT3G241703	1.07012996942307e-21	0.583276196363381	0.564	0.495	2.43679295337328e-17	7	AT3G24170
AT4G39070	1.24041348888608e-21	0.583998579232759	0.286	0.16	2.82454555554249e-17	7	AT4G39070
AT1G148701	4.04207284301509e-21	0.71843420620059	0.498	0.37	9.20420407082965e-17	7	AT1G14870
AT1G044101	1.3834435408341e-20	0.377760880929001	0.737	0.754	3.15023928683333e-16	7	AT1G04410
AT4G100401	2.10456411822015e-19	0.555860075600649	0.504	0.433	4.7923029535991e-15	7	AT4G10040
AT2G44740	3.54599394468398e-19	0.283201268452958	0.207	0.098	8.0745828114399e-15	7	AT2G44740
AT1G788301	3.84977872091284e-19	0.479815764418964	0.239	0.123	8.76633112539062e-15	7	AT1G78830
AT3G22200	4.14422804556332e-19	0.535477758804101	0.574	0.546	9.43682168255223e-15	7	AT3G22200
AT2G02960	1.16235304533206e-18	0.709054178529005	0.419	0.338	2.64679411952564e-14	7	AT2G02960
AT4G31340	2.38119472781723e-18	0.487105715955539	0.682	0.69	5.42221851471262e-14	7	AT4G31340
AT3G54770	2.54060299430295e-18	0.711827585023835	0.318	0.208	5.78520707832724e-14	7	AT3G54770
AT1G055601	7.743101578394e-18	0.433317033345747	0.313	0.182	1.7631816604161e-13	7	AT1G05560
AT4G32150	8.76814248964715e-18	0.534015159484763	0.604	0.583	1.99659372631755e-13	7	AT4G32150
AT1G15820	9.8333007456082e-18	0.320187481026846	0.159	0.07	2.23914091278244e-13	7	AT1G15820
AT5G24090	1.96765259057837e-17	0.292448200634466	0.122	0.045	4.480541714006e-13	7	AT5G24090
AT3G30390	2.07250679027537e-17	0.661021181752345	0.546	0.517	4.71930521213604e-13	7	AT3G30390
AT4G374701	4.83545734535671e-17	0.495816709339663	0.406	0.301	1.10108199211118e-12	7	AT4G37470
AT3G228902	7.58870974087524e-17	0.456797577108262	0.564	0.498	1.7280250950947e-12	7	AT3G22890
AT1G659603	1.47348404103161e-16	0.317751022279058	0.518	0.345	3.35527050983307e-12	7	AT1G65960
AT1G762002	1.49245098796729e-16	0.276503929946732	0.769	0.787	3.39846014470032e-12	7	AT1G76200
AT1G704102	1.76353113031442e-16	0.382114772390908	0.588	0.485	4.01573673683897e-12	7	AT1G70410
AT4G324702	1.27752504682844e-15	0.31609897524423	0.742	0.761	2.90905228413303e-11	7	AT4G32470
AT5G25940	1.41834559666366e-15	0.558341639196254	0.535	0.522	3.22971475816282e-11	7	AT5G25940
AT4G17530	3.75151957575419e-15	0.385781665505313	0.64	0.645	8.54258522594986e-11	7	AT4G17530
AT4G35320	7.55381761148139e-15	0.567531890501791	0.401	0.308	1.72007980831043e-10	7	AT4G35320
AT1G709902	2.36496131531977e-14	0.254257149120413	0.336	0.207	5.38525341111466e-10	7	AT1G70990
AT3G56230	3.45790333334556e-14	0.37861499822742	0.26	0.153	7.87399168036117e-10	7	AT3G56230
AT3G63520	3.61946991560798e-14	0.395914971761435	0.292	0.193	8.24189494483093e-10	7	AT3G63520
AT2G26980	4.78891857183549e-14	0.529703523747307	0.364	0.279	1.09048464799266e-09	7	AT2G26980
AT1G66200	8.91338077315593e-14	0.983462468363954	0.201	0.11	2.02966593585534e-09	7	AT1G66200
AT1G08930	1.28501444924312e-13	0.531016911358926	0.355	0.265	2.92610640237152e-09	7	AT1G08930
AT1G697801	1.45605338008502e-13	0.399045768439205	0.228	0.133	3.3155791517916e-09	7	AT1G69780
AT4G32410	3.21668960750411e-13	0.461328635326346	0.417	0.339	7.3247239052476e-09	7	AT4G32410
AT4G29270	4.59477337167296e-13	0.290380689670134	0.217	0.124	1.04627584446365e-08	7	AT4G29270
AT1G45130	7.6611346260091e-13	0.489968402412267	0.35	0.259	1.74451696568853e-08	7	AT1G45130
AT3G517301	1.3700263896772e-12	0.590977061934361	0.58	0.576	3.11968709193394e-08	7	AT3G51730
AT4G26690	1.52564272341731e-12	0.329267302682229	0.341	0.247	3.47404104549356e-08	7	AT4G26690
AT2G365303	4.23522637315899e-12	0.306584355785633	0.79	0.821	9.64403397432034e-08	7	AT2G36530
AT2G425701	7.37722236264535e-12	0.530621748206257	0.546	0.513	1.67986730419797e-07	7	AT2G42570
AT4G085551	7.56686604787855e-12	0.33120984524811	0.447	0.332	1.72305106776242e-07	7	AT4G08555
AT1G14290	1.47570568778177e-11	0.53972527533923	0.426	0.364	3.36032942164786e-07	7	AT1G14290
